id,location name,type,title,features,pool (0/1),sea view (0/1),garage (0/1)
146013,Golden Mile,apartments,"ground floor apartment for sale in mansion club,  marbella golden mile","fully fitted kitchen, utility room, private terrace, air conditioning, central heating, alarm, security service 24h, telephone, satellite tv, storage room, sea view, garden view, gated community.",0,1,0
146017,Golden Mile,apartments,"ground floor apartment for sale in mansion club,  marbella golden mile","fully fitted kitchen, utility room, fully furnished, private terrace, air conditioning, central heating, alarm, security service 24h, telephone, satellite tv, storage room, garden view, gated community.",0,0,0
146023,Golden Mile,apartments,"apartment for sale and rent in mansion club,  marbella golden mile","24h service, alarm, covered terrace, electric blinds, fireplace, fitted wardrobes, gym, internet - wifi, jacuzzi, lift, marble floors, satellite tv, telephone, water tank, dining room, storage room, utility room, air conditioning, underfloor heating (throughout), garden view, amenities near, mountainside, fully fitted kitchen, partly furnished, doorman, double glazing, gated community, security entrance, security shutters, video entrance.",0,0,0
146044,Golden Mile,apartments,"apartment for sale in oasis de marbella,  marbella golden mile","air conditioning, amenities near, beachside, central heating, fully fitted kitchen, guest toilet, private terrace, satellite tv, security service 24h, storage room, telephone, transport near.",0,0,0
146049,Golden Mile,houses,"town house for sale in montepiedra,  marbella golden mile","air conditioning, central heating, fully fitted kitchen, fully furnished, fireplace, guest toilet, marble floors, satellite tv, telephone, gated community, security service 24h, garden view, pool view, sea view, mountainside.",1,1,0
146054,Golden Mile,apartments,"apartment for sale in oasis de marbella,  marbella golden mile","covered terrace, fitted wardrobes, internet - wifi, lift, marble floors, satellite tv, telephone, water tank, dining room, utility room, air conditioning, street view, amenities near, mountainside, transport near, fully fitted kitchen, fully furnished, doorman, gated community, security entrance, video entrance.",0,0,0
146056,Golden Mile,apartments,"apartment for sale in el oasis club,  marbella golden mile","satellite tv, telephone, dining room, air conditioning, sea view, amenities near, beachside, transport near, fully fitted kitchen, fully furnished, gated community.",0,1,0
146062,Nagüeles,apartments,"ground floor apartment for sale in los pinos de nagueles,  marbella golden mile","air conditioning, covered terrace, internet - wifi, lift, marble floors, satellite tv, telephone, water tank, dining room, utility room, doorman, double glazing, gated community, security entrance, video entrance, amenities near, mountainside, transport near.",0,0,0
146648,Golden Mile,houses,"semi detached house for rent in el oasis club,  marbella golden mile","sea view, transport near, storage room, security service 24h, security entrance, satellite tv, private terrace, living room, guest toilet, gated community, fully furnished, fully fitted kitchen, front line beach, fireplace, dining room, covered terrace, central heating, beachside, barbeque, amenities near, air conditioning, 24h service.",0,1,0
146657,Golden Mile,apartments,"penthouse for rent in marina mariola,  marbella golden mile","24h service, marble floors, satellite tv, solarium, dining room, air conditioning, central heating, sea view, amenities near, front line beach, transport near, fully fitted kitchen, security service 24h.",0,1,0
146659,Golden Mile,apartments,"apartment for rent in beach side golden mile,  marbella golden mile","marble floors, dining room, storage room, air conditioning, sea view, amenities near, front line beach, transport near, fully fitted kitchen.",0,1,0
146660,Golden Mile,apartments,"duplex penthouse for rent in las cañas beach,  marbella golden mile","marble floors, dining room, air conditioning, central heating, garden view, mountain view, pool view, sea view, amenities near, transport near, fully fitted kitchen, security service 24h.",1,1,0
146673,Golden Mile,apartments,"apartment for rent in marina mariola,  marbella golden mile",.,0,0,0
146679,Golden Mile,apartments,"apartment for rent in oasis de marbella,  marbella golden mile",.,0,0,0
151180,Nagüeles,apartments,apartment for sale in nagueles,"condition:  good, garden:  communal, orientation:  south, pool:  communal, view:  courtyard",1,0,0
151353,Nagüeles,apartments,apartment for sale in nagueles,"climate:  hot a/c, cold a/c, features:  private terrace, garden:  communal, orientation:  south, pool:  communal",1,0,0
151636,Nagüeles,apartments,apartment for sale in nagueles,"features:  lift, private terrace, marble flooring, double glazing, kitchen:  fully fitted, parking:  communal, security:  gated complex",0,0,0
151665,Nagüeles,apartments,apartment for sale in nagueles,"features:  ensuite bathroom, pool:  communal",1,0,0
151772,Nagüeles,apartments,apartment for sale in nagueles,"condition:  excellent, furniture:  fully furnished, kitchen:  fully fitted, parking:  open, communal, security:  gated complex, entry phone, view:  garden",0,0,0
151820,Nagüeles,apartments,apartment for sale in nagueles,"climate:  fireplace, furniture:  not furnished, kitchen:  fully fitted, parking:  garage, security:  gated complex, 24 hour security, view:  garden, pool",1,0,1
151877,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, games room, paddle tennis, utility room, ensuite bathroom, disabled access, marble flooring, double glazing, 24 hour reception, near mosque, {lng_feature_features_near_church}, garden:  communal, easy maintenance, orientation:  east, pool:  communal, children`s pool, setting:  close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation",1,0,0
151924,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, features:  private terrace, marble flooring, garden:  communal, orientation:  east, pool:  communal, view:  garden",1,0,0
152035,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, features:  covered terrace, fitted wardrobes, near transport, double glazing, garden:  communal, orientation:  east, pool:  communal, setting:  town, close to sea, close to town, close to schools, urbanisation",1,0,0
152047,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, fitted wardrobes, near transport, private terrace, utility room, ensuite bathroom, marble flooring, double glazing, garden:  communal, orientation:  west, pool:  communal, setting:  town, commercial area, close to golf, close to port, close to shops, close to sea, close to schools, close to forest, close to marina, urbanisation",1,0,0
152200,Nagüeles,apartments,apartment for sale in nagueles,"condition:  good, furniture:  fully furnished, optional, kitchen:  fully fitted, parking:  communal, security:  gated complex, entry phone, 24 hour security, view:  sea, garden, street",0,0,0
152743,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, marble flooring, double glazing, courtesy bus, garden:  communal, orientation:  north, pool:  communal, children`s pool, setting:  town, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation",1,0,0
152783,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, features:  lift, private terrace, marble flooring, double glazing, garden:  communal, orientation:  west, pool:  communal, setting:  close to shops, urbanisation",1,0,0
152999,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, features:  covered terrace, lift, near transport, wood flooring, kitchen:  fully fitted, parking:  communal, security:  gated complex, entry phone, 24 hour security",0,0,0
153017,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, fireplace, features:  fitted wardrobes, private terrace, marble flooring, kitchen:  fully fitted, parking:  communal, security:  gated complex, view:  garden",0,0,0
153021,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, pre installed a/c, hot a/c, cold a/c, u/f/h bathrooms, features:  fitted wardrobes, near transport, private terrace, satellite tv, {lng_feature_features_adsl_/_wifi}, ensuite bathroom, marble flooring, double glazing, garden:  communal, landscaped, easy maintenance, orientation:  south west, pool:  communal, setting:  close to golf, close to port, close to shops, close to town, close to schools, urbanisation",1,0,0
153280,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, features:  covered terrace, private terrace, garden:  communal, orientation:  south, pool:  communal, setting:  close to golf, close to port, close to shops, close to town, close to schools, close to forest, urbanisation",1,0,0
153462,Nagüeles,apartments,apartment for sale in nagueles,"furniture:  fully furnished, kitchen:  fully fitted, pool:  communal",1,0,0
153481,Nagüeles,apartments,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, storage room, utility room, ensuite bathroom, disabled access, marble flooring, double glazing, 24 hour reception, near mosque, {lng_feature_features_near_church}, garden:  communal, orientation:  east, pool:  communal, setting:  close to golf, close to port, close to shops, close to sea, close to town, close to schools, urbanisation",1,0,0
