id,title,features,living_area,total_area,plot_area,price,pool,sea_view,garage,location,type,area,price_area,loc_type_mean_price,conta_under,conta_over,over_valued,under_valued,normal,aux1,aux2,aux3,aux4
2368513,4 bed  detached villa for sale in nagueles,"setting  close to shops, close to town;  orientation  east, west;  pool  private;  views  garden;  features  ensuite bathroom, marble flooring;  kitchen  fully fitted;  parking  covered, more than one",0.0,400.0,1005.0,1295000,1,0,0,Nagüeles,houses,400.0,3237.5,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2368542,3 bed  middle floor apartment for sale in nagueles,"setting  close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation;  orientation  south west;  condition  excellent;  pool  communal;  climate control  air conditioning, hot a/c, cold a/c;  views  sea, mountain, garden, pool, street;  features  covered terrace, lift, fitted wardrobes, near transport, private terrace, storage room, ensuite bathroom;  furniture  fully furnished, optional;  kitchen  fully fitted;  garden  communal;  security  gated complex;  utilities  electricity;  category  resale",0.0,130.0,0.0,295000,1,0,0,Nagüeles,apartments,130.0,2269.230769230769,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2370090,townhouse for sale in nagueles,"climate:  fireplace, features:  fitted wardrobes, private terrace, solarium, marble flooring, barbeque, garden:  private, easy maintenance, parking:  underground, garage, covered, security:  gated complex, 24 hour security",0.0,150.0,0.0,258000,0,0,1,Nagüeles,houses,150.0,1720.0,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
2370095,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, utility room, marble flooring, double glazing, garden:  communal, orientation:  east, pool:  communal, setting:  close to town, close to schools, urbanisation",0.0,83.0,0.0,272000,1,0,0,Nagüeles,apartments,83.0,3277.10843373494,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2370112,townhouse for sale in nagueles,"climate:  air conditioning, features:  fitted wardrobes, private terrace, ensuite bathroom, double glazing, garden:  communal, orientation:  south, security:  gated complex",0.0,149.0,0.0,385000,0,0,0,Nagüeles,houses,149.0,2583.8926174496646,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2370114,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, storage room, ensuite bathroom, garden:  communal, orientation:  south west, security:  gated complex, view:  sea, mountain, garden, pool, street",0.0,130.0,0.0,295000,1,0,0,Nagüeles,apartments,130.0,2269.230769230769,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2370149,villa for sale in nagueles,"features:  ensuite bathroom, marble flooring, orientation:  east, west, pool:  private",0.0,400.0,1005.0,1295000,1,0,0,Nagüeles,houses,400.0,3237.5,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2371037,apartment for sale in nagueles,"climate:  hot a/c, cold a/c, fireplace, garden:  communal, landscaped, orientation:  south, pool:  communal, setting:  close to golf, close to schools",0.0,142.0,0.0,299000,1,0,0,Nagüeles,apartments,142.0,2105.6338028169016,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
2372152,só 25 jan - oportunidade - fabulosa moradia na quinta da marinha,"comercializado por: reallusa

licença ami: 6726

refªinterna: 31425
moradia t5 em condomínio privado
 área coberta: 264 m2 
localização:
- a cerca de 450m do emblemático farol da guia em cascais
- o quinta da marinha golf situa-se a cerca de 1,5km
- bons e fáceis acessos
- dista a cerca de 2,5km do centro da pitoresca vila de cascais e a cerca de 5km do casino do estoril
caraterísticas:
- segurança permanente
- 5 lugares de estacionamento
- espaços de jardim na envolvente do imóvel
- piscina coletiva
- varanda, recuperador de calor, aquecimento central, cozinha mobilada,

a não perder!
mas atenção - este imóvel só estará disponível para visitas no próximo dia 25 de janeiro entre as 09h30 e as 12h30, e terá recepção de propostas até às 14h00 do dia 29 de janeiro de 2018, pelo que, marque já a sua visita!
contacte-nos!  
100% financiado com taxas de juro bonificadas",0.0,264.0,0.0,880000,0,0,0,Quinta da Marinha,houses,264.0,3333.3333333333335,5937.7209506657655,4453.290712999324,7422.151188332207,0,1,0,1,2,3,4
2374152,apartment with 2 bedrooms 2 bathrooms in nagueles,"holiday homes, resale, close to town, close to schools, urbanisation, electricity, drinkable water, underground, garage, private",0.0,83.0,0.0,272000,0,0,1,Nagüeles,apartments,83.0,3277.10843373494,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2374173,house with 3 bedrooms 3 bathrooms in nagueles,"resale, close to port, close to sea, close to schools, urbanisation, south, garden communal, sea, mountain, garden, excellent, gated complex, fully fitted, communal",0.0,149.0,0.0,385000,0,0,0,Nagüeles,houses,149.0,2583.8926174496646,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2377674,"alenquer villa for sale  210,400",new build    parking  garage  emissions rating  awaiting details  energy consumption rating  awaiting details,0.0,200.0,0.0,210000,0,0,1,Alenquer,houses,200.0,1050.0,960.2626354554435,720.1969765915826,1200.3282943193044,0,0,1,1,2,3,4
2377675,"alenquer villa for sale  215,000",plot size  490 m²  parking  garage  emissions rating  awaiting details  energy consumption rating  awaiting details,0.0,210.0,490.0,215000,0,0,1,Alenquer,houses,210.0,1023.8095238095239,960.2626354554435,720.1969765915826,1200.3282943193044,0,0,1,1,2,3,4
2377692,"alenquer villa for sale  208,000",emissions rating  awaiting details  energy consumption rating  d,0.0,268.0,0.0,208000,0,0,0,Alenquer,houses,268.0,776.1194029850747,960.2626354554435,720.1969765915826,1200.3282943193044,0,0,1,1,2,3,4
2378390,"moradia t5 - com piscina na quinta da marinha, cascais","aquecimento central,  ar condicionado,  caldeira,  churrasco,  cozinha equipada,  despensa,  estacionamento,  garagem exterior,  gás canalizado,  hidromassagem/jacuzzi,  paisagem protegida,  jacuzzi,  jardim,  lareira,  marquise,  painéis solares,  piscina,  piscina comum,  piscina privada,  suite,  terraço,  varanda,  vigilância/segurança,  vista de mar",415.0,0.0,0.0,2249000,0,0,1,Quinta da Marinha,houses,415.0,5419.277108433735,5937.7209506657655,4453.290712999324,7422.151188332207,0,0,1,1,2,3,4
2379404,"plot of land for sale, nagueles, marbella, malaga costa del sol, marbella golden mile","bedrooms: 0, plot size (m2): 3,640, work required: major",0.0,0.0,3640.0,3640000,0,0,0,Golden Mile,plots,3640.0,1000.0,714.9875255795699,536.2406441846774,893.7344069744624,1,0,0,1,2,3,4
2380940,"moradia t5 - com piscina na quinta da marinha, cascais","prédio constituído por moradia com 3 pisos, com aquecimento central e gás com painéis solares de pré-aquecimento da água, pavimentos em mármore no 1º piso e em todos os wc´c. 
jardim com sistema automático de rega, salão de jogos exterior, piscina descoberta com manta de aquecimento da água, diversas arrecadações, deposito de água subterrâneo complementar ao sistema de abastecimento de água da câmara.
lote:
1.200m2 de área ajardinada, piscina e arrecadação de apoio.
áreas cobertas:
- cave: (""casa forte""). área 14m2 organizada com bar.
- r/chão: salão de estar e sala de jantar; 1 suite com roupeiros e com wc com banheira;
1 suite com roupeiros e com wc com poliban; 1 escritório, 1 wc social; 1 vestiário; 1 cozinha; 1 sala de máquinas; 1 dispensa;
jardim interior. área total do piso = 250m2.
- 1º piso: 1 suite principal com roupeiros, ar condicionado, com wc com banheira e poliban, closet e terraço.
1 suite com roupeiros, com wc com banheira e terraço. área total do piso = 90m2.
- no exterior: 1 salão de jogos com mesa oficial de pool americano. área = 50m2.
arrecadação da piscina. área = 5m2.
casa de maquinas da piscina.
2 arrecadações. área = 2m2 
casa da caldeira e do sistema de aquecimento central.
casa da bomba do abastecimento de água complementar.
bomba da rega do jardim.
área coberta total = 415m2.
áreas não cobertas:
piscina: 50m2
terraços: 18m2
sistema de segurança:
sistema perimetral de intrusão no jardim com ligação direta via rádio a empresa de segurança local.
sistema de segurança de intrusão à casa e especial no seu interior, com gravação com ligação via rádio à securitas.
    

atributos:
    
aquecimento central, ar condicionado, caldeira, churrasco, cozinha equipada, despensa, estacionamento, garagem exterior, gás canalizado, hidromassagem/jacuzzi, paisagem protegida, jacuzzi, jardim, lareira, marquise, painéis solares, piscina, piscina comum, piscina privada, suite, terraço, varanda, vigilância/segurança, vista de mar

    

comercialização: global dream    
ami: 14088
    
referência interna: cas_302",0.0,415.0,0.0,2249000,1,0,1,Quinta da Marinha,houses,415.0,5419.277108433735,5937.7209506657655,4453.290712999324,7422.151188332207,0,0,1,1,2,3,4
2380983,moradia t3 - alenquer,"comercializado por: era cartaxo

licença ami: 6923

moradia de 2 pisos, 4assolhadas, composta por: cozinha, sala, 3 quartos e casa 
de banho. situada em zona tranquila.  imóvel até 100% financiamento e 
spread desde 1%.",0.0,81.0,0.0,48000,0,0,0,Alenquer,houses,81.0,592.5925925925926,960.2626354554435,720.1969765915826,1200.3282943193044,0,1,0,1,2,3,4
2385981,"townhouse for sale in nagueles, málaga  r3014384","close to schools, double glazing, fitted wardrobes, private terrace, town, urbanisation",0.0,126.0,0.0,330000,0,0,0,Nagüeles,houses,126.0,2619.0476190476193,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2389754,4 dormitorio villa en venta en nagueles,"características generales orientación: este, oeste posición: cerca de cuidad, cerca de tiendas------  otras características aparcamiento: cubierto, más de uno piscina: privado vistas: jardín------  características interior cocina: equipada------  características exterior caracteristicas: baño en-suite, suelos de mármol",0.0,400.0,1005.0,1295000,0,0,0,Nagüeles,houses,400.0,3237.5,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2391890,"4 bedroom villa for sale, nagueles, marbella, malaga costa del sol, marbella golden mile","bedrooms: 4, bathrooms: 4, floor size (m2): 110, plot size (m2): 1,000, work required: none, swimming pool, golf, infinity pool, garage",0.0,110.0,1000.0,2950000,1,0,1,Golden Mile,houses,110.0,26818.18181818182,4386.031261674726,3289.5234462560447,5482.539077093407,1,0,0,1,2,3,4
2391903,"5 bedroom villa for sale, nagueles, marbella, malaga costa del sol, marbella golden mile","bedrooms: 5, bathrooms: 5, floor size (m2): 558, plot size (m2): 1,200, work required: none, swimming pool, air conditioning, gym, garage",0.0,558.0,1200.0,2300000,1,0,1,Golden Mile,houses,558.0,4121.863799283155,4386.031261674726,3289.5234462560447,5482.539077093407,0,0,1,1,2,3,4
2392198,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  lift, fitted wardrobes, near transport, private terrace, utility room, wood flooring, disabled access, marble flooring, double glazing, courtesy bus, near mosque, {lng_feature_features_near_church}, garden:  communal, landscaped, orientation:  north, north west, pool:  communal, setting:  town, beachside, close to shops, close to sea, close to schools, urbanisation",0.0,60.0,0.0,225000,1,0,0,Nagüeles,apartments,60.0,3750.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2392513,villa for sale in nagueles,"climate:  air conditioning, features:  covered terrace, private terrace, utility room, kitchen:  fully fitted, parking:  underground, garage, covered, street, more than one, private, security:  gated complex, view:  sea, mountain, golf, country, panoramic, garden, pool",0.0,552.0,1113.0,4400000,1,0,1,Nagüeles,houses,552.0,7971.014492753623,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2400296,"stunning, contemporary, new villa with panoramic sea and mountains views in nagueles- completion april 2018","fireplace, terrace, alarm system, mountain view, swimming pool, air conditioning, guest toilet, garden, balcony, sea/lake view, built-in kitchen",260.0,531.0,990.0,1980000,1,0,0,Nagüeles,houses,531.0,3728.813559322034,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2400847,villa en venta en nagueles,posicióncerca de tiendascerca de cuidad; orientaciónesteoeste; piscinaprivada; vistasjardín; caracteristicasbaño en-suitesuelos de mármol; cocinaequipada; aparcamientocubiertomás de uno,0.0,400.0,1005.0,1295000,0,0,0,Nagüeles,houses,400.0,3237.5,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2401055,villa en venta en nagueles,posiciónsuburbano; orientaciónsuroeste; piscinaprivada; climatizacióncalefacción central.chimenea; vistasmarmontaña; mueblessin amueblar; cocinaequipada; jardinprivado; aparcamientogarajemás de uno,0.0,450.0,2250.0,1850000,0,0,0,Nagüeles,houses,450.0,4111.111111111111,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2401139,villa en venta en nagueles,posicióncampopueblocerca de golfcerca de tiendascerca del marcerca de cuidadcerca de colegioscerca de los bosques; orientaciónsursuroesteoeste; estadonueva construcción; piscinaprivada; climatizaciónaire acondicionadoa/a calientea/a friocalefacción central.chimeneasuelo radiantebañon con s/r; vistasmarmontañacampopanorámicaspiscinabosques; caracteristicasterraza cubiertaarmarios empotradoscerca de transportetv satélite adsl / wifisala de juegospaddle tenistrasterolavaderobaño en-suitesuelo de maderaacceso de inválidossuelos de mármoljacuzzibarbacoaacristalamiento doblesservicio de autobuses; mueblessin amueblar; cocinaequipada; jardinprivadopaisajistamantenimiento fácil; seguridadpersianas eléctricasalarmacaja fuerte; aparcamientosubterráneogarajemás de unoprivado; servicios públicoselectricidadagua potableteléfonogas; categoríagangabaratoinversionlujopre-construccióncontemporáneopromoción,0.0,509.0,783.0,1900000,0,0,0,Nagüeles,houses,509.0,3732.8094302554027,3047.855824614271,2285.8918684607033,3809.819780767839,0,0,1,1,2,3,4
2401244,villa en venta en nagueles,orientaciónsur; estadoexcelentereformado recientemente; piscinaprivada; climatizaciónaire acondicionadochimenea; vistasmontaña; caracteristicasterraza privadatrastero; mueblesamueblada; cocinaequipada; jardinprivado,0.0,360.0,1050.0,1990000,0,0,0,Nagüeles,houses,360.0,5527.777777777777,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2403289,apartment for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  lift, fitted wardrobes, near transport, private terrace, utility room, wood flooring, disabled access, marble flooring, double glazing, courtesy bus, near mosque, {lng_feature_features_near_church}, garden:  communal, landscaped, orientation:  north, north west, pool:  communal, setting:  town, beachside, close to shops, close to sea, close to schools, urbanisation",0.0,60.0,0.0,225000,1,0,0,Nagüeles,apartments,60.0,3750.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2404896,townhouse for sale in nagueles,"climate:  air conditioning, fireplace, features:  lift, fitted wardrobes, near transport, private terrace, solarium, storage room, jacuzzi, 24 hour reception, {lng_feature_features_basement}, kitchen:  fully fitted, parking:  garage, covered, private, security:  gated complex, alarm system, 24 hour security",0.0,278.0,120.0,470000,0,0,1,Nagüeles,houses,278.0,1690.6474820143885,3047.855824614271,2285.8918684607033,3809.819780767839,0,1,0,1,2,3,4
2406441,moradia v3 na zona de abrigada/alenquer,"comercializado por: alvarez marinho | engenharia e imobiliária

licença ami: 9369

ref:1729-v3ujlfinanciamento até 100%. moradia v3 em abrigada, localizada em zona calma e tranquila, no meio da natureza, muito próxima de montejunto, com bons acessos. composta por hall entrada, sala de estar/jantar com lareira, cozinha semi equipada com despensa e acesso a logradouro onde pode construir uma churrasqueira e um wc social, no primeiro piso temos hall dos quartos, um wc social, dois quartos e uma suite, no piso inferior da moradia encontra-se a garagem que tem 80m2 onde tem uma pequena arrecadação. tem ótima exposição solar. a moradia requer acabamentos a nível de chão e tectos, nunca foi habitada. venha visitar este sonho de moradia. a informação disponibilizada, ainda que precisa, não dispensa a sua confirmação nem pode ser considerada vinculativa.",0.0,205.0,0.0,163000,0,0,1,Alenquer,houses,205.0,795.1219512195122,960.2626354554435,720.1969765915826,1200.3282943193044,0,0,1,1,2,3,4
2406445,moradia v2 perto de alenquer,"comercializado por: alvarez marinho | engenharia e imobiliária

licença ami: 9369

ref: 1620-v2unl
moradia v2 financiamento 100%. investimento inserida numa aldeia do concelho de alenquer a poucos minutos dos acessos à a1 ,bem como de todo o tipo de comercio, transportes e serviços, esta moradia composta por dois quartos, sala, cozinha, wc, sala de refeições, anexo com 40m2 e pátio , carece de obras de recuperação ou de reaproveitamento de espaços consoante a sua visão. pelo seu baixo preço poderá ser adquirida como investimento ou para habitação própria.",0.0,72.0,0.0,52000,0,0,0,Alenquer,houses,72.0,722.2222222222222,960.2626354554435,720.1969765915826,1200.3282943193044,0,0,1,1,2,3,4
2406882,apartment with 1 bedrooms 1 bathrooms in nagueles,"bargain, beachfront, cheap, distressed, holiday homes, investment, reduced, resale, town, beachside, close to shops, close to sea, close to schools, urbanisation, north, north west, garden communal, landscaped, mountain, urban, electricity, drinkable water, telephone, gated complex, entry phone",0.0,60.0,0.0,225000,0,0,0,Nagüeles,apartments,60.0,3750.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2407946,moradia geminada junto ao golf da quinta da marinha!,"divisõescasa de banho de serviço 4 
casa(s) de banho 1 
hall de entrada 4 
número de pisos 2 
sala(s) 1 
total quarto(s) 2 
varandas 4 
zona envolventeaeroporto  
auto-estrada  
espaços verdes  
hospital  
transportes públicos  
vista para jardim  
segurançasegurança 24 horas  
equipamentosgás botija  
áreasárea de quarto 34.00 m²
área de quarto 33.00 m²
área de casa de banho 4.00 m²
área de sala 41.00 m²
área bruta 125.00 m²
área bruta privativa 125.00 m²
área de cozinha 8.00 m²
área de suite 33.00 m²
área de suite 34.00 m²
área terraço 16.00 m²",0.0,125.0,0.0,500000,0,0,0,Quinta da Marinha,houses,125.0,4000.0,5937.7209506657655,4453.290712999324,7422.151188332207,0,1,0,1,2,3,4
2407959,"exclusive and elegant villa for sale in rocio de nagueles, marbella golden mile","fully fitted kitchen, close to shops, close to town, close to port, close to schools, surveillance cameras, ground floor patio, porcelain floors, satellite tv, basement, guest room, storage room, alarm, video entrance, brand new, dining room, private terrace, living room, amenities near, sea view, underfloor heating (throughout), automatic irrigation system, home automation system, covered terrace, electric blinds, fitted wardrobes, air conditioning, garden view, pool view, panoramic view, close to children playground, close to sea/beach, close to golf, uncovered terrace, glass doors, open plan kitchen",0.0,411.0,1166.0,1750000,1,1,0,Golden Mile,houses,411.0,4257.907542579075,4386.031261674726,3289.5234462560447,5482.539077093407,0,0,1,1,2,3,4
2425004,1 bed  middle floor apartment for sale in nagueles,"setting  town, beachside, close to shops, close to sea, close to schools, urbanisation;  orientation  north, north west;  condition  excellent;  pool  communal;  climate control  air conditioning, hot a/c, cold a/c;  views  mountain, urban;  features  lift, fitted wardrobes, near transport, private terrace, utility room, wood flooring, disabled access, marble flooring, double glazing, courtesy bus, near mosque, near church;  furniture  not furnished;  kitchen  fully fitted;  garden  communal, landscaped;  security  gated complex, entry phone, 24 hour security;  parking  communal;  utilities  electricity, drinkable water, telephone;  category  bargain, beachfront, cheap, distressed, holiday homes, investment, luxury, reduced, resale",0.0,60.0,0.0,225000,1,0,0,Nagüeles,apartments,60.0,3750.0,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2425231,"family villa in rocio de nagueles, marbella1.295.000 ","office room, fully fitted kitchen, fireplace, guest room, double glazing, barbeque, mountainside, living room, laundry room, close to children playground, glass doors, balcony, close to town, close to schools, country view, transport near, fitted wardrobes, air conditioning, pool view, separate dining room, ceiling heating system, marble floors, storage room, covered terrace, amenities near, uncovered terrace",0.0,268.0,1055.0,1295000,1,0,0,Nagüeles,houses,268.0,4832.089552238806,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2427495,5 dormitorio villa en venta en nagueles,"características generales estado: excelente orientación: sur posición: cerca del mar------  otras características aparcamiento: garaje jardin: privado piscina: privado vistas: jardín, mar, montaña, piscina------  características interior climatización: a/a caliente, a/a frio, aire acondicionado, chimenea cocina: equipada muebles: amueblada------  características exterior caracteristicas: armarios empotrados, day care, jacuzzi, terraza cubierta, terraza privada, trastero seguridad: alarma, caja fuerte servicios públicos: gas",0.0,450.0,3000.0,2500000,0,0,0,Nagüeles,houses,450.0,5555.555555555556,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2428937,villa for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, fireplace, features:  covered terrace, fitted wardrobes, private terrace, storage room, jacuzzi, day care, garden:  private, orientation:  south, pool:  private, setting:  close to sea",0.0,450.0,3000.0,2500000,1,0,0,Nagüeles,houses,450.0,5555.555555555556,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2430222,apartment for sale in nagueles,"climate:  air conditioning, features:  lift, fitted wardrobes, private terrace, solarium, kitchen:  fully fitted, parking:  private, security:  24 hour security",0.0,156.0,0.0,347300,0,0,0,Nagüeles,apartments,156.0,2226.2820512820513,3007.001076165497,2255.2508071241227,3758.7513452068715,0,1,0,1,2,3,4
2430275,apartment for sale in nagueles,"climate:  air conditioning, furniture:  fully furnished, kitchen:  fully fitted, parking:  garage, security:  gated complex, view:  sea, mountain, garden, pool",0.0,159.0,0.0,470000,1,0,1,Nagüeles,apartments,159.0,2955.9748427672957,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2430320,apartment for sale in nagueles,"climate:  hot a/c, cold a/c, fireplace, u/f/h bathrooms, features:  covered terrace, lift, private terrace, satellite tv, marble flooring, jacuzzi, kitchen:  fully fitted, parking:  garage, security:  electric blinds, alarm system, 24 hour security",0.0,180.0,0.0,1195000,0,0,1,Nagüeles,apartments,180.0,6638.888888888889,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
2431255,detached villa in nagueles,"climate: air conditioning, climate: cold a/c, climate: fireplace, climate: hot a/c, condition: excellent, features: covered terrace, features: fitted wardrobes, features: jacuzzi, features: private terrace, features: storage room, furniture: fully furnished, garden: private, kitchen: fully fitted, orientation: south, parking: garage, pool: private, security: alarm system, security: safe, setting: close to sea, views: mountain, views: sea",0.0,450.0,3000.0,2500000,1,0,1,Nagüeles,houses,450.0,5555.555555555556,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2431259,ground floor apartment in nagueles,"climate: air conditioning, climate: central heating, condition: excellent, features: covered terrace, garden: communal, kitchen: fully fitted, orientation: south, parking: underground, pool: communal, security: gated complex, views: sea",0.0,110.0,0.0,272000,1,0,0,Nagüeles,apartments,110.0,2472.7272727272725,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2431774,"alenquer villa for sale  350,000","plot size  1,210 m²  heating  fireplace  parking  garage, parking  emissions rating  awaiting details  energy consumption rating  awaiting details",0.0,180.0,1210.0,350000,0,0,1,Alenquer,houses,180.0,1944.4444444444443,960.2626354554435,720.1969765915826,1200.3282943193044,1,0,0,1,2,3,4
2433564,apartment with 4 bedrooms 4 bathrooms in nagueles,"frontline golf, close to golf, close to shops, close to sea, close to schools, garden communal, landscaped, electric blinds, alarm system",0.0,180.0,0.0,1195000,0,0,0,Nagüeles,apartments,180.0,6638.888888888889,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
2433568,villa with 5 bedrooms 5 bathrooms in nagueles,"sea, mountain, garden, pool, alarm system, safe",0.0,450.0,0.0,2500000,1,0,0,Nagüeles,houses,450.0,5555.555555555556,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2438720,apartment for sale in nagueles,"climate:  air conditioning, furniture:  fully furnished, kitchen:  fully fitted, parking:  garage, security:  gated complex, view:  sea, mountain, garden, pool",0.0,159.0,0.0,470000,1,0,1,Nagüeles,apartments,159.0,2955.9748427672957,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2438730,apartment for sale in nagueles,"climate:  hot a/c, cold a/c, fireplace, u/f/h bathrooms, features:  covered terrace, lift, private terrace, satellite tv, marble flooring, jacuzzi, kitchen:  fully fitted, parking:  garage, security:  electric blinds, alarm system, 24 hour security",0.0,180.0,0.0,1195000,0,0,1,Nagüeles,apartments,180.0,6638.888888888889,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
2440728,penthouse with 3 bedrooms 2 bathrooms in nagueles,"bargain, cheap, distressed, golf, holiday homes, investment, reduced, resale, town, commercial area, village, mountain pueblo, close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation, south, south west, sea, mountain, garden, pool, electricity, drinkable water, telephone, gas",0.0,159.0,0.0,470000,1,0,0,Nagüeles,apartments,159.0,2955.9748427672957,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
2441414,5 bed  detached villa for sale in nagueles,"setting  close to sea;  orientation  south;  condition  excellent;  pool  private;  climate control  air conditioning, hot a/c, cold a/c, fireplace;  views  sea, mountain, garden, pool;  features  covered terrace, fitted wardrobes, private terrace, storage room, jacuzzi, day care;  furniture  fully furnished;  kitchen  fully fitted;  garden  private;  security  alarm system, safe;  parking  garage;  utilities  gas",0.0,450.0,3000.0,2500000,1,0,1,Nagüeles,houses,450.0,5555.555555555556,3047.855824614271,2285.8918684607033,3809.819780767839,1,0,0,1,2,3,4
2441443,4 bed  middle floor apartment for sale in nagueles,"setting  frontline golf, close to golf, close to shops, close to sea, close to schools;  orientation  south;  condition  excellent;  pool  communal;  climate control  hot a/c, cold a/c, fireplace, u/f/h bathrooms;  features  covered terrace, lift, private terrace, satellite tv, marble flooring, jacuzzi;  kitchen  fully fitted;  garden  communal, landscaped;  security  electric blinds, alarm system, 24 hour security;  parking  garage",0.0,180.0,0.0,1195000,1,0,1,Nagüeles,apartments,180.0,6638.888888888889,3007.001076165497,2255.2508071241227,3758.7513452068715,1,0,0,1,2,3,4
2443288,3 bed  penthouse apartment for sale in nagueles,"setting  town, commercial area, village, mountain pueblo, close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation;  orientation  south, south west;  pool  communal;  climate control  air conditioning;  views  sea, mountain, garden, pool;  features  covered terrace, lift, fitted wardrobes, near transport, private terrace, solarium, adsl / wifi, storage room, utility room, ensuite bathroom, marble flooring, barbeque, double glazing, domotics, 24 hour reception, courtesy bus, near church;  furniture  fully furnished;  kitchen  fully fitted;  garden  communal;  security  gated complex;  parking  garage;  utilities  electricity, drinkable water, telephone, gas;  category  bargain, cheap, distressed, golf, holiday homes, investment, luxury, reduced, resale",0.0,159.0,0.0,470000,1,0,1,Nagüeles,apartments,159.0,2955.9748427672957,3007.001076165497,2255.2508071241227,3758.7513452068715,0,0,1,1,2,3,4
